date,start_time,open,high,low,close,volume,end_time,volume_usd,n_trades,taker_volume,taker_volume_usd
2022-03-18,1647475200000,2772.78,2839.0,2745.33,2810.74,1388608.329,1647561599999,3874029264.8057,1755043,710453.943,1982717128.23561
2022-03-19,1647561600000,2810.75,2984.72,2760.0,2938.02,2012338.322,1647647999999,5743230991.25995,2244661,1041776.996,2974787546.08596
2022-03-20,1647648000000,2938.03,2992.0,2890.6,2950.0,1138322.115,1647734399999,3357316687.44774,1561236,554826.606,1636873555.32168
2022-03-21,1647734400000,2949.9,2965.0,2817.49,2860.47,1437020.801,1647820799999,4147063354.36078,1797072,694125.832,2003633753.17303
2022-03-22,1647820800000,2860.53,2960.0,2830.5,2889.08,1686819.608,1647907199999,4892675845.46698,2035694,841002.607,2439586759.80094
2022-03-23,1647907200000,2889.07,3055.9,2885.49,2968.49,1797753.573,1647993599999,5382225852.73813,2214879,900225.366,2694997108.88053
2022-03-24,1647993600000,2968.48,3043.69,2915.51,3035.55,1781378.735,1648079999999,5298210934.19466,2048735,881814.931,2623674368.63429
2022-03-25,1648080000000,3035.54,3129.75,3001.0,3109.89,2081151.644,1648166399999,6374707643.69508,2190868,1053819.11,3229468168.26125
2022-03-26,1648166400000,3109.89,3195.0,3075.0,3101.37,2007262.806,1648252799999,6287041331.74681,2033711,1002738.046,3141333616.82659
2022-03-27,1648252800000,3101.37,3152.24,3084.03,3143.47,760414.286,1648339199999,2373068593.90462,1029994,379354.337,1184179332.07978
2022-03-28,1648339200000,3143.47,3299.33,3125.26,3295.01,1243196.793,1648425599999,3969755255.96455,1471486,647722.164,2069573448.35966
2022-03-29,1648425600000,3295.01,3430.0,3274.3,3333.62,1780150.955,1648511999999,5967520102.20501,2103793,887547.271,2975865277.8301
2022-03-30,1648512000000,3333.62,3480.0,3330.32,3399.0,1928941.55,1648598399999,6583444774.67217,2104753,966426.807,3298793890.23792
2022-03-31,1648598400000,3399.0,3447.74,3332.0,3385.1,1512369.419,1648684799999,5123666479.18429,1744604,740520.27,2509451690.85627
2022-04-01,1648684800000,3385.09,3444.6,3260.84,3281.43,1815474.754,1648771199999,6079844304.562,1972188,881263.691,2951556932.78967
2022-04-02,1648771200000,3281.43,3483.12,3210.06,3454.33,2109764.119,1648857599999,7072994919.3486,2259343,1058417.897,3549534808.87093
2022-04-03,1648857600000,3454.33,3533.0,3430.2,3443.07,1652414.36,1648943999999,5750301550.87988,1903299,821573.386,2859594662.4313
2022-04-04,1648944000000,3443.06,3580.0,3411.9,3520.76,1431228.504,1649030399999,5003591177.3317,1698555,717298.807,2508455562.05967
2022-04-05,1649030400000,3520.65,3551.55,3405.03,3518.96,1653737.507,1649116799999,5747409279.23374,1917751,814828.402,2832887814.07611
2022-04-06,1649116800000,3518.97,3554.99,3388.97,3405.04,1487565.105,1649203199999,5173971174.2849,1744550,705418.551,2454478528.86031
2022-04-07,1649203200000,3405.03,3406.08,3160.19,3166.78,2622721.98,1649289599999,8579524051.95511,3070715,1264197.684,4134599421.60509
2022-04-08,1649289600000,3166.77,3267.58,3140.33,3225.15,1752183.226,1649375999999,5620103056.30526,2125732,869637.762,2789630867.01119
2022-04-09,1649376000000,3225.0,3315.0,3171.95,3191.26,1958267.702,1649462399999,6370437705.00749,2292903,970790.3,3159117821.19071
2022-04-10,1649462400000,3191.27,3269.62,3180.24,3257.53,909857.465,1649548799999,2928136396.63502,1312697,467480.356,1505022197.70436
2022-04-11,1649548800000,3257.54,3307.21,3187.0,3200.24,1000563.67,1649635199999,3254049432.15029,1346639,482532.983,1570020307.9176
2022-04-12,1649635200000,3200.24,3212.0,2945.08,2978.69,2565570.206,1649721599999,7861189063.1962,3029221,1233985.064,3781136134.34596
2022-04-13,1649721600000,2978.69,3082.0,2948.19,3026.3,1863628.985,1649807999999,5623890363.23573,2382584,944457.732,2850191024.61432
2022-04-14,1649808000000,3026.31,3133.0,2995.23,3116.45,1652978.477,1649894399999,5064530681.36142,2045938,845245.11,2590443152.8995
2022-04-15,1649894400000,3116.53,3148.0,2973.47,3019.82,1505522.162,1649980799999,4606236523.90761,1915798,729643.035,2232547629.22373
2022-04-16,1649980800000,3019.82,3062.81,2990.06,3039.19,923299.874,1650067199999,2793541314.08019,1319319,468592.672,1418080902.18844
2022-04-17,1650067200000,3039.2,3090.0,3008.08,3057.99,652575.022,1650153599999,1983250932.42988,951834,338829.606,1030056095.64987
2022-04-18,1650153600000,3058.0,3082.56,2980.6,2986.03,1075168.023,1650239999999,3272956187.26666,1309595,534072.882,1626510147.98233
2022-04-19,1650240000000,2986.02,3069.0,2875.87,3054.02,1815827.195,1650326399999,5367447373.56267,2173037,919075.245,2719000696.98827
2022-04-20,1650326400000,3054.02,3129.43,3027.66,3100.42,1194169.089,1650412799999,3675189299.32606,1594803,610595.654,1879547259.18505
2022-04-21,1650412800000,3100.43,3173.89,3031.48,3074.01,1393841.93,1650499199999,4315689906.27074,1875863,691942.796,2143113010.76509
2022-04-22,1650499200000,3073.96,3180.0,2933.33,2981.31,1801732.011,1650585599999,5555789275.52444,2468544,889830.5,2746013229.20583
2022-04-23,1650585600000,2981.31,3035.37,2930.26,2960.38,1476858.769,1650671999999,4405125111.45917,2267165,730948.751,2180500626.62669
2022-04-24,1650672000000,2960.39,2976.82,2904.36,2930.28,615769.147,1650758399999,1817888152.35829,1227459,298838.064,882524029.16401
2022-04-25,1650758400000,2930.28,2967.2,2908.99,2918.97,847760.075,1650844799999,2491367633.1007,1389020,421006.556,1237364231.93581
2022-04-26,1650844800000,2918.98,3026.02,2791.3,3006.11,2207537.517,1650931199999,6381274608.20131,3090400,1109715.762,3210812274.1221
2022-04-27,1650931200000,3006.12,3043.0,2761.27,2807.88,2115673.365,1651017599999,6148208700.99848,2885124,1021787.535,2970674947.37231
2022-04-28,1651017600000,2807.89,2920.0,2792.27,2887.57,1889647.276,1651103999999,5415643571.37906,2579650,958715.968,2748484118.34543
2022-04-29,1651104000000,2887.57,2979.76,2853.24,2935.39,1925868.923,1651190399999,5612621053.48657,2603535,990190.304,2886655394.7479
2022-04-30,1651190400000,2935.39,2946.29,2776.0,2815.37,1671919.811,1651276799999,4775274689.59476,2376583,807090.755,2305770669.83597
2022-05-01,1651276800000,2815.38,2841.04,2711.65,2725.1,1115770.231,1651363199999,3118023087.07109,1875933,540019.6,1509733010.62816
2022-05-02,1651363200000,2725.1,2849.0,2714.5,2823.38,1217450.891,1651449599999,3385139761.72705,1915241,629035.872,1749912077.69001
2022-05-03,1651449600000,2823.38,2882.15,2774.97,2855.16,1598694.15,1651535999999,4519577853.11413,2375200,810227.003,2291400982.89933
2022-05-04,1651536000000,2855.15,2860.76,2753.0,2780.91,1170566.655,1651622399999,3294651871.44225,1805962,578088.174,1627404787.78782
2022-05-05,1651622400000,2780.92,2965.0,2770.08,2939.76,1716921.512,1651708799999,4918906434.58761,2466900,887647.461,2543482345.34626
2022-05-06,1651708800000,2939.76,2955.79,2684.84,2746.37,2174369.003,1651795199999,6098185668.96568,2792559,1043396.279,2927129473.47747
2022-05-07,1651795200000,2746.36,2757.28,2630.0,2691.59,1917392.823,1651881599999,5168734732.80876,2749965,947109.621,2553451730.10315
2022-05-08,1651881600000,2691.6,2703.61,2581.89,2634.82,963077.904,1651967999999,2563154598.57406,1676146,474806.083,1264277137.49046
2022-05-09,1651968000000,2634.82,2641.11,2480.0,2518.9,1999269.154,1652054399999,5089866425.1632,2923846,983645.67,2504608525.55616
2022-05-10,1652054400000,2519.03,2530.88,2222.46,2227.48,4531752.048,1652140799999,10697215137.69064,5474848,2247689.031,5306393518.03495
2022-05-11,1652140800000,2227.62,2455.88,2197.38,2340.86,4079487.756,1652227199999,9596880256.63219,5395559,2065257.288,4857221864.77054
2022-05-12,1652227200000,2340.85,2451.86,2002.0,2083.98,5826464.141,1652313599999,13173803440.07364,7380714,2901650.587,6567306052.93728
2022-05-13,1652313600000,2083.98,2193.7,1775.43,1959.78,5639772.981,1652399999999,10971252687.57215,7561911,2802475.456,5454933650.80577
2022-05-14,1652400000000,1959.79,2149.99,1939.33,2008.49,2799355.876,1652486399999,5809760462.83815,3966227,1416731.736,2940897148.66403
2022-05-15,1652486400000,2008.48,2068.6,1950.07,2055.0,1712302.978,1652572799999,3446491889.9187,2633388,877431.054,1766649125.50061
2022-05-16,1652572800000,2054.99,2174.32,2000.0,2144.07,1621232.284,1652659199999,3360404560.97969,2384401,826693.91,1714328486.17808
2022-05-17,1652659200000,2144.06,2144.07,1976.0,2022.89,2642704.669,1652745599999,5366648840.78374,3369143,1310753.657,2661843757.73466
2022-05-18,1652745600000,2022.79,2124.1,2006.71,2090.0,1960680.703,1652831999999,4051495838.11071,2560883,1009465.282,2086340758.07734
2022-05-19,1652832000000,2090.0,2110.89,1906.61,1914.2,2331823.162,1652918399999,4654040139.80995,2734722,1131084.717,2257769248.51224
2022-05-20,1652918400000,1914.19,2039.3,1901.7,2019.46,2582771.916,1653004799999,5090224818.55394,3023880,1321097.342,2604286999.12748
2022-05-21,1653004800000,2019.45,2064.74,1922.0,1958.69,2606153.056,1653091199999,5192199953.44636,2798031,1300688.194,2592380594.28459
2022-05-22,1653091200000,1958.69,1990.75,1935.52,1973.94,1160939.76,1653177599999,2287008380.25312,1526957,583233.013,1149116707.06946
2022-05-23,1653177600000,1973.94,2056.73,1965.25,2042.63,1433318.968,1653263999999,2881685469.42391,1628984,741460.528,1490853303.49115
2022-05-24,1653264000000,2042.63,2088.6,1955.01,1972.45,2340762.693,1653350399999,4768428725.69658,2556218,1150825.976,2345307477.84321
2022-05-25,1653350400000,1972.45,1993.72,1911.38,1978.56,2077293.838,1653436799999,4070659059.88736,2291743,1034894.018,2028175847.59929
2022-05-26,1653436800000,1978.56,2022.74,1933.0,1942.0,2151769.493,1653523199999,4241561280.90225,2334490,1071340.72,2112405356.95718
2022-05-27,1653523200000,1942.01,1965.28,1725.0,1791.02,4404820.882,1653609599999,8138603051.65734,3994873,2149194.778,3972098623.96372
2022-05-28,1653609600000,1790.99,1821.85,1694.97,1726.55,4743622.208,1653695999999,8357706808.1021,4743781,2385581.642,4204148974.53291
2022-05-29,1653696000000,1726.55,1809.33,1721.3,1791.74,2072895.705,1653782399999,3668617968.70122,2346794,1048172.486,1855201292.11046
2022-05-30,1653782400000,1791.75,1829.0,1755.25,1812.45,1640982.631,1653868799999,2945787959.89123,1697706,837994.51,1504699216.45287
2022-05-31,1653868800000,1812.46,2013.56,1801.52,1997.87,3264009.122,1653955199999,6239500143.71399,3107210,1706277.017,3262683988.23179
2022-06-01,1653955200000,1997.87,2016.77,1922.0,1941.68,2655076.664,1654041599999,5223236544.60503,2673228,1304184.037,2566087967.45238
2022-06-02,1654041600000,1941.68,1972.77,1758.52,1817.1,3499271.987,1654127999999,6601368863.36227,3352330,1713993.383,3234941110.05324
2022-06-03,1654128000000,1817.16,1852.99,1780.48,1833.37,2390879.573,1654214399999,4344141365.88604,2532259,1196336.173,2174173274.03294
2022-06-04,1654214400000,1833.37,1843.33,1733.01,1774.15,2363750.458,1654300799999,4201383506.66514,2551203,1171239.375,2082170861.43723
2022-06-05,1654300800000,1774.16,1815.48,1747.45,1803.71,1318917.819,1654387199999,2339470640.78652,1493088,662240.765,1175084451.89273
2022-06-06,1654387200000,1803.7,1830.0,1772.19,1805.39,1432385.263,1654473599999,2579985158.45067,1629794,728319.595,1312140766.19626
2022-06-07,1654473600000,1805.4,1919.33,1803.52,1859.11,2917516.33,1654559999999,5476426770.55326,2889524,1482272.261,2782335280.65961
2022-06-08,1654560000000,1859.1,1875.0,1722.0,1812.61,4087315.102,1654646399999,7291656503.16585,3844005,2015862.966,3597552602.97118
2022-06-09,1654646400000,1812.62,1840.13,1763.87,1791.02,2628755.953,1654732799999,4737579638.63843,2724564,1308576.539,2358444918.51021
2022-06-10,1654732800000,1791.01,1832.7,1776.32,1788.03,1839669.689,1654819199999,3309798407.29703,2003405,912080.293,1641301492.16549
2022-06-11,1654819200000,1788.03,1803.82,1650.0,1661.95,3608897.284,1654905599999,6228607832.37609,3277219,1723686.687,2976360797.38985
2022-06-12,1654905600000,1661.95,1680.97,1498.93,1532.19,4960438.976,1654991999999,7778168198.17592,4297898,2406042.343,3770110965.49678
2022-06-13,1654992000000,1532.19,1548.81,1421.0,1434.35,6016472.456,1655078399999,8893071858.23435,4851150,3036537.051,4489708234.1227
2022-06-14,1655078400000,1434.35,1454.58,1162.0,1209.04,17351785.758,1655164799999,21941467145.7048,11630101,8787860.7,11113632493.26984
2022-06-15,1655164800000,1209.03,1268.9,1073.0,1208.32,12336657.753,1655251199999,14657104013.43293,8775174,6297508.146,7485227799.62697
2022-06-16,1655251200000,1208.32,1249.4,1012.42,1236.49,15639610.636,1655337599999,17507842534.93348,10548450,7903728.747,8851220865.75608
2022-06-17,1655337600000,1236.48,1257.29,1050.51,1067.77,8764835.417,1655423999999,9948262782.32809,6176649,4399921.717,4995515873.39514
2022-06-18,1655424000000,1067.77,1118.0,1050.0,1085.99,6582676.581,1655510399999,7160320740.4379,4572098,3315875.017,3607499942.58969
2022-06-19,1655510400000,1085.99,1097.0,878.04,994.09,11387513.195,1655596799999,11140422450.60394,7103302,5692310.222,5568307283.08668
2022-06-20,1655596800000,994.09,1162.98,935.5,1127.88,10406484.218,1655683199999,10737479691.15422,6781694,5440716.768,5619043988.8625
2022-06-21,1655683200000,1127.88,1174.0,1052.05,1127.83,8647003.105,1655769599999,9597579628.31477,6312403,4364178.116,4844599049.42852
2022-06-22,1655769600000,1127.82,1194.0,1108.63,1125.47,6719191.952,1655855999999,7717129837.30618,5305574,3398323.794,3904130483.15408
2022-06-23,1655856000000,1125.47,1126.81,1042.0,1049.4,6439701.679,1655942399999,6985067146.03695,5352603,3175765.898,3445729059.33936
2022-06-24,1655942400000,1049.41,1156.01,1044.16,1143.71,5945329.708,1656028799999,6567067983.10538,4874275,3082272.559,3405221150.30237
2022-06-25,1656028800000,1143.71,1244.94,1131.36,1224.42,6052742.304,1656115199999,7195488084.82197,5052858,3169218.721,3768338511.06337
2022-06-26,1656115200000,1224.42,1258.0,1179.03,1241.6,4537650.045,1656201599999,5514062293.63994,4033237,2306985.166,2804521100.46168
2022-06-27,1656201600000,1241.6,1280.0,1193.54,1197.21,4564404.562,1656287999999,5642425991.65198,3918525,2291631.773,2834459063.06584
2022-06-28,1656288000000,1197.2,1238.89,1172.14,1191.9,4630510.301,1656374399999,5578212007.99774,3958705,2302243.912,2774653212.53411
2022-06-29,1656374400000,1191.89,1239.66,1135.65,1143.5,5830850.719,1656460799999,6943637262.86077,4636465,2906077.44,3462737385.57925
2022-06-30,1656460800000,1143.51,1156.76,1085.6,1099.32,6255310.525,1656547199999,6996782558.42135,4444997,3143527.861,3516835185.89043
2022-07-01,1656547200000,1099.33,1106.6,995.0,1070.85,8433372.481,1656633599999,8776684715.97994,5239898,4256271.84,4428609787.7398
2022-07-02,1656633600000,1070.9,1118.21,1032.65,1059.24,7465681.271,1656719999999,7965023016.58434,5131299,3811163.096,4067283447.79685
2022-07-03,1656720000000,1059.16,1078.98,1026.16,1066.53,3974288.532,1656806399999,4182655936.29859,2814030,2022531.688,2129331251.02958
2022-07-04,1656806400000,1066.53,1088.0,1040.01,1073.9,3749708.763,1656892799999,3986193835.78978,2591145,1898349.39,2018697292.63453
2022-07-05,1656892800000,1073.91,1160.68,1044.33,1150.23,5930747.625,1656979199999,6505251168.91222,3839661,3105776.893,3408756160.04084
2022-07-06,1656979200000,1150.23,1176.0,1075.0,1131.8,7139408.684,1657065599999,8047372440.069,4737072,3610624.075,4070323822.26865
2022-07-07,1657065600000,1131.81,1205.45,1111.03,1186.37,6534667.739,1657151999999,7479228870.10764,4401264,3374963.801,3864434806.52849
2022-07-08,1657152000000,1186.36,1254.82,1162.93,1236.92,5320583.171,1657238399999,6422728354.47917,3715357,2749124.488,3319897966.04818
2022-07-09,1657238400000,1236.91,1277.0,1192.0,1213.53,6498615.367,1657324799999,7993846092.86714,4412044,3298779.73,4059200808.75208
2022-07-10,1657324800000,1213.53,1236.87,1203.75,1216.48,2797190.032,1657411199999,3405360762.76592,2238863,1413624.205,1721379811.48174
2022-07-11,1657411200000,1216.49,1219.5,1152.0,1167.81,3568244.792,1657497599999,4207542141.60389,2613499,1743659.987,2055966717.17862
2022-07-12,1657497600000,1167.81,1170.97,1091.1,1095.95,4532538.359,1657583999999,5159629837.34689,3182994,2252733.009,2565462649.90626
2022-07-13,1657584000000,1095.88,1097.51,1032.09,1037.88,5644661.921,1657670399999,6026006795.32593,3846893,2809103.571,2999385351.42623
2022-07-14,1657670400000,1037.88,1120.0,1005.0,1114.19,8490574.12,1657756799999,9015293731.15611,4958433,4369893.011,4643285871.09375
2022-07-15,1657756800000,1114.18,1216.9,1070.57,1193.01,7455813.799,1657843199999,8433152233.87695,5131517,3864275.811,4373070821.65775
2022-07-16,1657843200000,1193.01,1294.99,1180.74,1230.58,7636816.255,1657929599999,9358068233.24177,5495718,3952097.47,4844881768.33098
2022-07-17,1657929600000,1230.59,1440.57,1191.41,1355.37,8366413.063,1658015999999,10769354837.13322,6042295,4351804.035,5603632337.77545
2022-07-18,1658016000000,1355.38,1387.92,1316.0,1338.27,6374217.855,1658102399999,8620438757.41276,5219624,3197327.162,4325887715.50805
2022-07-19,1658102400000,1338.28,1597.19,1335.49,1580.12,9898091.92,1658188799999,14534269566.88306,7525806,5095270.633,7480602238.64865
2022-07-20,1658188800000,1580.12,1640.0,1492.57,1541.39,9494246.978,1658275199999,14678284685.59557,7810523,4700785.717,7269820397.119
2022-07-21,1658275200000,1541.4,1620.0,1477.0,1521.34,8184052.839,1658361599999,12777657100.29962,6752239,4085648.09,6381883511.4127
2022-07-22,1658361600000,1521.26,1607.0,1462.3,1575.39,7325264.216,1658447999999,11149023837.25642,6179726,3720528.406,5665398411.74301
2022-07-23,1658448000000,1575.38,1646.3,1515.75,1534.53,6728238.217,1658534399999,10696578370.91302,5652560,3359583.748,5342582231.07624
2022-07-24,1658534400000,1534.53,1596.72,1485.53,1548.01,5150014.938,1658620799999,7926850191.05773,4803334,2574363.975,3963792142.07981
2022-07-25,1658620800000,1548.01,1664.9,1543.45,1597.77,6366445.957,1658707199999,10183471414.41454,5645954,3250428.214,5200346505.25236
2022-07-26,1658707200000,1597.77,1609.26,1433.2,1440.4,8130738.376,1658793599999,12331583506.62446,7086762,3951668.529,5995842586.90764
2022-07-27,1658793600000,1440.4,1455.0,1355.0,1448.27,7673932.806,1658879999999,10756084151.888,5969522,3855119.105,5405261456.57227
2022-07-28,1658880000000,1448.28,1644.66,1420.22,1635.45,9108934.438,1658966399999,13818423664.79994,6915155,4679962.927,7101600987.73951
2022-07-29,1658966400000,1635.46,1784.5,1595.0,1723.82,9638750.264,1659052799999,16135851976.92102,7251257,4907297.239,8217768492.06252
2022-07-30,1659052800000,1723.83,1766.3,1656.0,1721.85,8322821.761,1659139199999,14239175682.25539,6414015,4107330.196,7027465387.94085
2022-07-31,1659139200000,1721.85,1744.0,1671.0,1696.68,4893669.344,1659225599999,8364186474.40813,4508506,2413446.958,4125788755.15034
2022-08-01,1659225600000,1696.68,1755.55,1666.0,1677.63,4341013.588,1659311999999,7400936551.22337,3852901,2163805.442,3690520702.97383
2022-08-02,1659312000000,1677.63,1704.32,1605.5,1629.45,5621692.061,1659398399999,9324464883.62185,4487162,2752768.625,4566495826.98468
2022-08-03,1659398400000,1629.45,1678.0,1557.8,1629.97,8048319.82,1659484799999,12978724614.80327,6249114,4064212.567,6555518370.33713
2022-08-04,1659484800000,1629.98,1685.91,1588.5,1617.37,5772165.287,1659571199999,9474080417.19574,4740351,2876403.397,4721789688.74596
2022-08-05,1659571200000,1617.37,1664.28,1580.0,1607.2,6186609.903,1659657599999,10013026532.58118,4613775,3038203.993,4918215986.73314
2022-08-06,1659657600000,1607.2,1743.4,1605.0,1737.13,7645714.788,1659743999999,12843741577.30625,5669716,3882963.899,6523161871.98856
2022-08-07,1659744000000,1737.12,1751.0,1685.03,1689.85,3673770.096,1659830399999,6311553238.84685,3195495,1808565.952,3107995421.28602
2022-08-08,1659830400000,1689.84,1729.39,1667.0,1699.25,3426181.998,1659916799999,5804010084.89889,3100771,1704495.517,2888237781.75146
2022-08-09,1659916800000,1699.25,1819.78,1693.15,1776.09,6333566.586,1660003199999,11180279823.20407,5056209,3238601.39,5716466674.41836
2022-08-10,1660003200000,1776.08,1790.0,1666.05,1702.04,6330296.526,1660089599999,10892575737.02873,5118754,3036294.118,5224103641.43411
2022-08-11,1660089600000,1702.04,1886.75,1655.0,1853.24,9215939.763,1660175999999,16379353776.41723,6837238,4712549.884,8379638270.76828
2022-08-12,1660176000000,1853.25,1943.0,1849.8,1879.35,7873808.723,1660262399999,14907737774.29255,6358628,3934778.328,7451292956.90535
2022-08-13,1660262400000,1879.35,1964.46,1852.0,1957.4,5535344.089,1660348799999,10503385045.46876,4668550,2817420.93,5348706748.97447
2022-08-14,1660348800000,1957.4,2019.0,1945.5,1982.8,5390461.793,1660435199999,10705002496.90554,4709258,2715450.385,5393547651.05189
2022-08-15,1660435200000,1982.79,2030.0,1905.0,1934.55,4960301.502,1660521599999,9772904219.56565,4268940,2439764.124,4808182644.87547
2022-08-16,1660521600000,1934.56,2012.94,1871.0,1898.56,7812767.162,1660607999999,15018776583.95025,5482428,3862929.885,7428628743.25677
2022-08-17,1660608000000,1898.55,1915.0,1850.0,1875.78,6218534.016,1660694399999,11706754821.45182,4354381,3048915.458,5740592643.19626
2022-08-18,1660694400000,1875.79,1957.7,1818.01,1833.55,8253584.13,1660780799999,15456235081.25482,5922176,4058981.15,7602852965.03713
2022-08-19,1660780800000,1833.55,1882.0,1820.11,1845.86,5330045.147,1660867199999,9902115271.66837,4328572,2685136.745,4988944388.70099
2022-08-20,1660867200000,1845.86,1847.65,1601.85,1608.29,10707278.713,1660953599999,18452074675.28043,7025072,5219181.093,8997579632.16911
2022-08-21,1660953600000,1608.29,1657.0,1520.64,1574.93,7333793.524,1661039999999,11770457029.84846,5034015,3646097.834,5854621562.77378
2022-08-22,1661040000000,1574.92,1648.7,1560.0,1617.17,6301946.927,1661126399999,10132763944.54036,4464716,3167563.346,5093299125.67095
2022-08-23,1661126400000,1617.17,1629.0,1528.0,1624.02,8702841.846,1661212799999,13698514100.45008,5736402,4395232.645,6919974583.39424
2022-08-24,1661212800000,1624.02,1680.0,1562.41,1664.19,8533214.781,1661299199999,13842148886.67689,5409440,4356844.314,7069911726.20811
2022-08-25,1661299200000,1664.19,1693.84,1605.0,1655.71,7245610.326,1661385599999,11946551543.69754,4845012,3655554.831,6028036281.30032
2022-08-26,1661385600000,1655.71,1722.0,1652.27,1694.16,5903160.698,1661471999999,10016122886.2417,4264516,3026434.529,5135272379.1491
2022-08-27,1661472000000,1694.15,1706.0,1485.0,1507.23,12030116.664,1661558399999,19517508006.90065,7297196,5888495.398,9558181208.22344
2022-08-28,1661558400000,1507.22,1517.4,1443.4,1490.0,7282986.956,1661644799999,10825970419.74756,5185492,3634257.302,5403157725.08715
2022-08-29,1661644800000,1490.0,1510.0,1423.1,1426.3,5691272.507,1661731199999,8412659314.02118,4221778,2836848.37,4194964341.87194
2022-08-30,1661731200000,1426.29,1559.79,1420.59,1550.67,9032669.023,1661817599999,13462848651.39427,5843852,4667328.933,6956774023.03578
2022-08-31,1661817600000,1550.66,1605.0,1471.92,1523.48,12249570.308,1661903999999,18926962419.59301,7466286,6120241.068,9458996151.52486
2022-09-01,1661904000000,1523.49,1621.29,1523.26,1553.04,11937118.009,1661990399999,18812423619.66005,7869837,6062565.83,9557432950.10699
2022-09-02,1661990400000,1553.04,1599.0,1505.0,1585.4,9119984.942,1662076799999,14170488622.63159,5955873,4591287.573,7136980444.32175
2022-09-03,1662076800000,1585.4,1649.64,1545.0,1574.49,9144439.365,1662163199999,14620844149.07381,5673542,4626571.535,7400928045.59853
2022-09-04,1662163200000,1574.49,1582.02,1532.6,1556.41,3937946.105,1662249599999,6120571237.10822,2941164,1942701.592,3019994082.16438
2022-09-05,1662249600000,1556.42,1586.0,1539.7,1578.14,3969402.047,1662335999999,6193035829.21504,2687848,1998409.474,3118633636.15928
2022-09-06,1662336000000,1578.14,1631.6,1555.72,1616.92,5810610.257,1662422399999,9199273055.66278,3583657,2980856.971,4721233276.10765
2022-09-07,1662422400000,1616.93,1686.75,1551.7,1558.23,11076502.23,1662508799999,18073176431.24372,6751274,5525912.117,9021685817.84402
2022-09-08,1662508800000,1558.23,1657.6,1486.16,1629.35,9094507.329,1662595199999,14158089326.65611,5527649,4630628.995,7214030472.89154
2022-09-09,1662595200000,1629.36,1666.0,1594.0,1634.22,8111052.514,1662681599999,13203029495.58423,5198061,4100853.257,6677358363.16659
2022-09-10,1662681600000,1634.23,1746.3,1629.25,1717.48,7591864.92,1662767999999,12916052034.8623,5236115,3916826.664,6663025273.15959
2022-09-11,1662768000000,1717.49,1788.98,1705.0,1773.05,4234258.288,1662854399999,7348536836.11749,3412888,2163699.489,3756719118.43522
2022-09-12,1662854400000,1773.04,1787.88,1718.02,1765.01,3909495.301,1662940799999,6884026557.92414,2976743,1923990.351,3388719709.58945
2022-09-13,1662940800000,1765.0,1783.43,1691.28,1715.14,6512918.389,1663027199999,11291212213.97169,4933620,3238468.273,5615956409.09848
2022-09-14,1663027200000,1715.15,1762.88,1556.78,1571.9,9660861.421,1663113599999,15865869412.73067,6558301,4758954.807,7821061633.37342
2022-09-15,1663113600000,1571.91,1642.24,1548.0,1635.39,6491665.957,1663199999999,10351087044.81358,4751850,3224450.774,5142994632.39855
2022-09-16,1663200000000,1635.4,1657.8,1455.0,1471.93,12706158.928,1663286399999,19824699198.48316,8791055,6208016.307,9690867317.01126
2022-09-17,1663286400000,1471.94,1482.65,1403.0,1433.58,8136455.084,1663372799999,11772482639.46676,5306662,4014386.848,5809835899.3208
2022-09-18,1663372800000,1433.58,1475.15,1408.15,1467.96,4366994.599,1663459199999,6308438616.51773,3043567,2201916.901,3181483276.37852
2022-09-19,1663459200000,1467.96,1469.0,1320.0,1333.67,7139282.229,1663545599999,9967351085.11641,4215106,3434646.754,4795875849.19366
2022-09-20,1663545600000,1333.68,1394.0,1276.62,1375.05,10278329.861,1663631999999,13666010265.88282,6176536,5216486.652,6938534383.18353
2022-09-21,1663632000000,1375.05,1384.53,1311.0,1322.08,7850914.483,1663718399999,10604151627.64198,4804928,3915168.547,5289452262.36358
2022-09-22,1663718400000,1322.09,1420.0,1218.0,1244.19,11244354.459,1663804799999,14907764982.7589,6900700,5597099.45,7428214084.70522
2022-09-23,1663804800000,1244.2,1349.84,1235.6,1325.73,9848169.894,1663891199999,12674382231.70619,5593957,5024458.663,6468914136.65836
2022-09-24,1663891200000,1325.73,1359.22,1260.75,1326.62,10875882.189,1663977599999,14195748237.66868,5874881,5432804.96,7092632270.36299
2022-09-25,1663977600000,1326.62,1348.84,1305.36,1316.19,4603413.868,1664063999999,6117137472.97961,2915054,2305918.466,3064288126.6855
2022-09-26,1664064000000,1316.18,1336.92,1268.19,1293.99,4839166.035,1664150399999,6323317973.41767,2980838,2360753.093,3085595180.12908
2022-09-27,1664150400000,1293.98,1340.0,1277.55,1335.25,8104991.588,1664236799999,10639323515.45812,4716042,4122463.892,5412602294.87849
2022-09-28,1664236800000,1335.25,1400.0,1303.02,1327.19,9686206.927,1664323199999,13143901188.70475,5284170,4875675.973,6617874574.73985
2022-09-29,1664323200000,1327.2,1355.76,1250.0,1336.43,10608737.289,1664409599999,13854142475.32485,5342908,5297819.534,6921735266.87477
2022-09-30,1664409600000,1336.43,1351.93,1287.24,1334.8,8973401.704,1664495999999,11892132443.56242,4724858,4524749.572,5997058303.27875
